0.446,0.9,0.9
0.446,0.9,0.88495
0.446,0.9,0.8696
0.446,0.9,0.85365
0.446,0.9,0.8368
0.446,0.9,0.81875
0.446,0.9,0.7992
0.446,0.9,0.77785
0.446,0.9,0.7544
0.446,0.9,0.72855
0.446,0.9,0.7
